meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.4777717426327759,-0.9163807505266399,-0.5226645279088038,-0.7350491645642983,0.08074030984613056,0.3836705219988281,-0.5696204264956108,-0.5459938155063275,-0.48282422642398093,-0.546016890531017,0.2705383980509035,-0.3836174248538351,-0.4921999232991501,-0.5357025135185106,-0.06030620181069235,-0.008925842026887176,-0.5241847508402729,-0.5160755225650322,-0.01713666427623109,-0.2480898329260468,-0.44438290350413956,-0.10023878627168448,0.3652975885615774,-0.2505523442456026,0.01574922448112223,-0.5410552229844265,-0.3423517658690382,-0.4312263405099206,-0.06972441315482508,-0.7174774368711053,0.04679201042329209,-0.86850086978866,0.14012970180983678,-0.5396015321948681,-0.027573644689206003,-0.6459953065131591,blues
-0.7776345709472212,-0.7134912582237318,-0.6034371764170597,-0.3670893704033965,-0.15433988230935736,-0.026212618010226008,-0.34985170648917086,-0.30896605981907144,-0.4612080986111885,-0.009042578935960943,0.17155239198062833,-0.15776040897556687,0.15311871134768107,-0.5443572529194008,0.05977486888773853,-0.23811736741323775,0.17989994829187256,-0.18826278682689868,0.22440582864053876,0.08980720803182529,-0.02790556554196938,-0.04669417908421325,0.28299535826688316,0.1386450463994655,0.33094692462738323,-0.06765958361599234,-0.15518128827335126,0.14765054995392313,0.03265734333649195,-0.6500198333291505,-0.13538502581367257,-0.7506793374561096,0.06192216380671284,-0.53580037600159,-0.34466812932916074,-0.6274920675942393,blues
-0.5821695221085774,-0.6932452416623928,-0.5414634724271754,-0.596793160457297,0.1600400860818736,-0.04018488800873632,-0.4010442791859279,-0.7308126144489218,-0.42706106184270054,-0.48968359885270707,0.13942577570012005,-0.4511559796994089,-0.03174282647689261,0.01461841492405802,0.7007953666532685,0.10484049973312137,-0.032303496252985245,-0.18756642351987418,0.21415027528746605,-0.4475528226809736,0.3321609130692616,-0.0441821404760101,0.01013354118418125,-0.2819192582726884,-0.4596247463904486,-0.17414142960221302,-0.05574979428367688,-0.23989566688607145,-0.057148819063170514,-0.5404728396243118,0.034568595244515665,-0.540054577230225,0.5688219918530357,-0.2896304491476176,0.13664608174541473,-0.8655113323984674,blues
-0.7519494029809526,-0.7460054760635083,-0.6386060239846303,-0.6582810000018757,-0.015641097032159657,-0.010878432586924447,-0.2775604059429191,-0.6148233233816432,-0.511121026766071,-0.37413033354092284,0.18199970407901134,-0.572901145191841,0.27426293399954305,-0.16872484200137805,0.38759632163000857,-0.5564414903584654,0.1319949876603113,-0.7459832476636556,0.3767447734429171,-0.42205444112569523,0.015451055947696607,-0.5882397119179454,0.24237198598984472,-0.26055450093600574,-0.660122463437339,-0.44923995246205184,0.15376218650264306,-0.06300647287709515,-0.10014100030581635,-0.643258927392971,-0.01967559276246067,-0.7971388039707928,0.09089966879500988,-0.6391899329710249,0.4446287863053596,-0.4149863613342615,blues
-0.8629940252064481,-0.9339154262951099,-0.810322876222452,-0.9004759460243605,0.09195442514679852,-0.3617933198106005,-0.49983785659544244,-0.731178329335517,-0.7292406467485948,-0.6929791227421053,0.24114469041321662,-0.655822756295037,0.28540432354367146,0.011267695396062427,0.1955538266519915,-0.6738801562024017,0.5329238142072714,-0.6045536011194393,0.08872192089572695,-0.4993037787581518,0.4494900308642061,-0.32949306370614484,0.0038347249643368962,-0.024349154366155146,-0.19496636615787527,-0.6711095771804978,-0.09317526090161227,-0.5886529056912392,0.26700280817129496,-0.8365346558312898,-0.09155776913136392,-0.8426144045300423,0.5201713991764971,-0.5897931102981516,0.2970616567403509,-0.5377362222033479,blues
-0.5815435036778585,-0.5207692307418308,-0.5056513442511396,-0.5622624400128977,0.04839173600847557,-0.09682387893942557,-0.27604008795538126,-0.6628707597834858,-0.3837916225110156,-0.6430199363111017,0.05359746816997113,-0.3190124412169819,0.02998076314652015,-0.10205524010657063,0.4573663872497755,-0.03629597049063338,0.16007982881563348,-0.2544704672931264,0.402627077652167,-0.3398226076262203,0.17462734780062295,-0.47006401481300686,0.2927663326106356,-0.21206902872009015,-0.73743364911077,-0.4744335223909837,0.21950783792439954,-0.20960356845918215,0.15186182737468965,-0.6376798793571782,0.18915620035463862,-0.8633662608505956,0.2880362789710202,-0.5647477606427687,0.3703480544698997,-0.6056858304381579,blues
-0.6921830551540651,-0.800721294168618,-0.6087693701569745,-0.7426346595075526,-0.04288303211443001,-0.08992791844024661,-0.337798988345547,-0.5596449347055439,-0.4892817967166787,-0.46541259570279647,0.22701632942300276,-0.47742826764345125,0.062418227559126224,0.1718892381628876,0.24354893614707673,-0.29712223468969157,0.17935242774575694,-0.6662666805030213,0.3766863760951009,-0.17440314859277728,-0.09968615959739402,-0.5402460646772627,0.20366755242128673,-0.004847956651098384,-0.47228064147904614,-0.3607219961136363,0.43559094296496814,-0.32281354594165657,0.2921886748507665,-0.6290900742664773,0.244264263607037,-0.7124753048411302,0.1567500262517063,-0.4204835355637425,0.4839145389938302,-0.5192828791337712,blues
-0.7309409609382913,-0.8069137253399277,-0.7076511884661603,-0.5853147560273058,0.1764404836772604,-0.13407015407082334,-0.545243500188757,-0.6077799928521761,-0.5772832344866479,-0.403779640729632,0.2475561676315825,-0.25559231624059153,0.10543929936201746,-0.08629397719778864,0.7253833652782855,-0.172370168073404,0.442187935251138,-0.3040315693894652,0.14061465839220016,-0.08312380208833114,0.2585069041320142,-0.014710666006396034,0.11431506900308161,-0.18607907817319536,-0.2989563475416931,-0.17115735510529362,-0.07122320569265395,-0.06380230580507518,0.3328539271636881,-0.676401807883093,-0.20476421695396738,-0.6170827063394757,0.4323532803376647,-0.48761663347495354,0.1806891521674187,-0.5668975208564442,blues
-0.5761671100963887,-0.46797599371276544,-0.4592964040020131,-0.5227827426276477,0.16852306054006672,0.09517790964787709,-0.13739898123130545,-0.5503912800040567,-0.28701483010144946,-0.34160560373968774,-0.04258283578319255,-0.2779538466794309,0.21584208273208572,-0.09671111233989604,0.49525929415556824,-0.40894358983004,0.20351875497921773,-0.7632156046102807,0.5729983210510973,-0.3910013051824305,0.027447519001994408,-0.765924228075881,0.33225486871765786,-0.13196775749214873,-0.6086544056289578,-0.25169643950182663,0.41343543073446876,-0.37176090739161505,0.02631183003422441,-0.7765288663217451,0.07296388690018535,-0.8511648669251142,0.024062493473293867,-0.3807540364876447,0.3687767510006475,-0.4735658223990974,blues
-0.7748359003157712,-0.6558815484335528,-0.791416141759083,-0.6113802181376014,0.07787345614147823,-0.28210545555670463,-0.5815193481417906,-0.7811640699244098,-0.7349793320566926,-0.49295195404433223,0.305237020022161,-0.46327550760106406,0.21258108952910504,-0.014376777433691812,0.5166535780003492,-0.40551521099975085,0.4780184522857443,-0.5369798402199999,0.24351151879368266,-0.7062542324632906,0.13074355994952222,-0.21768492296982433,-0.10821098598743885,0.396127904857388,-0.44466853400735984,-0.39101877068418034,0.032257160030274956,-0.46388234241102033,0.0010240567241729948,-0.6162124011411304,-0.07084824790454514,-0.800912961648122,0.26681536582188403,-0.492445975976308,0.3540707329495135,-0.26803906433348956,blues
-0.683510858657927,-0.8274098157805665,-0.5770820642477081,-0.7647671482951949,-0.1826669538429826,0.004423263783329245,-0.26154681230254706,-0.6219170432119031,-0.4245077806905013,-0.5034229011209654,0.1975433555476518,-0.6672698145786413,0.12344864528799199,-0.1157700143494178,0.28632614256430955,-0.7291683686008845,0.08890448190682738,-0.6554969033078778,0.2926938488116949,-0.5662397769326875,-0.2350799578438511,-0.29037370369901794,0.24776943511783456,-0.4166173143465266,-0.6992019242286949,-0.6522318213280833,0.1455075430180598,-0.2207908680566779,0.034282146956637505,-0.6840693588423127,0.2096863462403567,-0.6194910624802298,0.11427756405089784,-0.48482282787698805,0.4837062823869862,-0.5170531165749266,blues
-0.7215875090910766,-0.597599133125934,-0.7309190662906027,-0.5149970880813319,0.21563591653010272,-0.0902701709127014,-0.5051210933969768,-0.6835038538825351,-0.676861199422413,-0.3458204570315957,0.2264366156432296,-0.19621391625874107,0.24994180198283159,0.2262756199442988,0.4783208920248364,-0.45550044970113546,0.3215874569199229,-0.3050447827274356,0.4442454902659765,-0.34984415109708245,0.31524781823395925,-0.2661060601426579,0.08421129421344041,0.00544211516947013,-0.5581396874042187,-0.2858741122122168,0.2631150483157193,-0.1971887032176316,0.33698153361464234,-0.679508577000958,0.004155752263236306,-0.7928911454655385,0.2560972808144761,-0.5059514782025815,0.3709497465351154,-0.5274269844498692,blues
-0.9515756331531997,-0.8900031602775417,-0.917419723896219,-0.7598149835007104,-0.09934788923814342,-0.27615661841638683,-0.6108121090226807,-0.6877012883342031,-0.8710097235391451,-0.5302392094085105,0.43710290827971665,-0.45166894817304115,0.38967207598091813,0.1267377035488748,0.30812940186018745,-0.4963557583156497,0.42594360076744864,-0.578771686675056,0.5274338514321906,-0.3399253608628878,0.3735414498110395,-0.6578315157382989,0.19643199051532312,-0.2545892564765948,-0.24710753022868137,-0.3747276541199156,0.3342000999678525,-0.5612366839664663,0.32935512003264666,-0.853671416227553,0.0080368612308791,-0.8033632058624239,0.2775762198176343,-0.7307781630511694,0.3861962266982864,-0.6334431464383791,blues
-0.8214558610975577,-0.9324642654251036,-0.8011935649652708,-0.8357551338012111,0.05046150877510591,-0.32428695659290674,-0.5836642262976421,-0.734832496571032,-0.6607606546811187,-0.6145140090849566,0.41455378844565516,-0.691337647630942,0.09405455609765412,-0.06677115060032812,0.7256562064581846,-0.5028655467564388,0.21319330840825026,-0.8314072583340824,0.2853452312032714,-0.4630613895467638,0.2282216472643515,-0.6495853342928435,-0.08758352093971655,-0.23265770876942393,-0.2434334432519849,-0.4817133951836535,-0.49201775855701246,-0.3560724252772274,-0.05330598906341952,-0.6365662427873986,-0.4579032538916109,-0.7569183054528401,-0.4812561926254977,-0.3907234460630944,0.1493467245857462,-0.796941250223943,blues
-0.5839371035600197,-0.7077528310931026,-0.6348975227529993,-0.6846219133348233,0.3681283580279473,-0.25953777858473703,-0.6382315500695922,-0.8278606578768232,-0.5330222296589633,-0.5808713554545882,0.3149079981232299,-0.6129773584148541,-0.3405591546674971,0.17237268641519887,0.7097991159378187,-0.5279375478951068,0.20409541934141748,-0.2709428132573666,0.15317858096801817,-0.07669746540032985,0.24429623986363236,-0.09128159186411011,0.10871546712944609,0.4380269147012563,-0.1020067009577918,-0.17084671681023011,-0.3449136139986754,-0.3404171252452981,0.5401958121995296,-0.7193111725875885,-0.2256663278698427,-0.7258619253757397,0.1783541648502763,-0.5398397590463088,-0.04766608528614371,-0.47728857009344106,blues
-0.7038748699630835,-0.670162681595396,-0.7288962086301721,-0.6555252974406438,0.07551181928433115,-0.18969617913349235,-0.6042336736615307,-0.8061973037006921,-0.6277539182330302,-0.5326090971762609,0.31438677398120385,-0.586528462889355,-0.07364477721253723,0.6817976790007516,0.9182788245567743,-0.10618816691996624,0.40831833029070236,-0.5250410640155455,0.23351199218389296,-0.22913354627866656,0.14179569210040982,-0.3494172281586556,0.1536240822989266,-0.28861035714636474,0.044854645685700634,-0.7288414693657914,-0.10276975116275294,0.28983074172752854,-0.007394183379907826,-0.5511510215934664,-0.13511439360822114,-0.7832524847070977,0.05334350768396712,-0.43295328553276247,0.34911520630486376,-0.6301564396010912,blues
-0.8226342487318525,-0.7425318480533505,-0.7369730723163254,-0.6519145849573493,-0.10994590640735025,-0.3736753665288499,-0.44202336930582864,-0.522762274065565,-0.5834681242679457,-0.36725000762264726,0.13181319301099093,-0.29231327234661086,0.18126535932592402,0.4649450469156242,0.6813008099728495,-0.5775769333413348,0.3792933165190296,-0.6846503839108062,0.43953361174269834,-0.3694118615473354,0.43965231448611863,-0.5540480017443503,0.3050156162999128,-0.2279280305932494,0.3247884336560473,-0.5000519160775646,-0.048585088704267476,-0.3319844335735693,0.23116830268031668,-0.7740921682992198,-0.42588597216073065,-0.8418696132553851,0.27513351030654476,-0.6623048794407805,0.16921820526926085,-0.7963086883418029,blues
-0.7113502665181408,-0.8736982905344558,-0.6712639703897769,-0.7126105191202678,0.336331667645859,-0.4080723682789309,-0.5346101540613051,-0.7941728864315342,-0.5021969373020742,-0.6253020971527208,0.32287163011200537,-0.4669073635346471,-0.06123757639425226,-0.3125658611577691,0.9185989567005153,-0.2799301973145043,-0.08316242741200025,-0.41127790601709546,0.1579710407857285,-0.562324849158702,0.03611822250697644,-0.3644823641499191,0.021874321141719236,-0.4987894787489955,-0.17116630244168762,-0.6231349594370165,-0.6739254090273882,-0.1925963124324177,-0.12352925636655282,-0.6032886475111237,-0.12610746931574013,-0.8212393722196267,0.30175513628304684,-0.5185943457888099,0.1464359698993511,-0.5938717606508731,blues
-0.5538882188855033,-0.7315575014302436,-0.6803071051383314,-0.7884083030221497,0.3523789561350479,-0.17977358750535988,-0.7310452621298873,-0.8000154779683655,-0.6344221961936278,-0.7972949943020882,0.40445066859972467,-0.661514001362101,-0.3619064364028184,0.010726513090524525,0.1604026725684785,-0.5417827403712174,0.38452618569142755,-0.6404291490751706,0.1518271880983793,-0.45848091704709526,0.21641847663478586,-0.02832274197897333,0.15098503878288586,-0.0933416520882735,-0.2816278021746951,-0.4497037350432318,-0.43848765251362043,0.01975618710678151,0.22477292211919697,-0.7261745625965188,-0.1984229892900371,-0.6840456651116138,0.21306671161114712,-0.5697764417815269,-0.2860483352574177,-0.6057934251454798,blues
-0.6450659620890604,-0.2869691128736981,-0.3990077168661179,-0.09503992475582734,0.8829768610775126,0.4890915014106696,0.0017087925725571829,-0.43808812961052224,-0.18630895941398473,0.2825995344952952,-0.0712693792356317,-0.20990577629963791,0.3830518695302942,-0.42017445781108365,-0.06938577381655608,-0.4512825500971591,0.0838982738647605,-0.5269976514870425,0.4862032524597568,-0.2217956558015448,-0.7972564638994284,0.982222773658493,0.3301512887421606,-0.22137878107535713,-0.7590253823769202,-0.2505036015196751,-0.15436721828151123,-0.045035546117615066,-0.8979239664555652,-0.4284149000338938,-0.4641829087073717,-0.6417924324517699,0.07401042578440098,-0.4451341410677345,0.09549911446788348,-0.19227595473455938,blues
-0.8780368798504922,-0.9377422699038919,-0.7404495785662524,-0.5014861462980723,1.0,0.2212829200641142,-0.394818903580221,-0.19874857774965482,-0.6089017792403368,0.1265393855759378,0.23467033012921346,-0.5440297145502793,0.2872696093028895,-0.7304819960765303,0.05495751482040301,-0.5268493531004131,-0.007502302379743045,-0.4445370727596827,0.2742236340035943,-0.3405864498171043,-0.7566756973197832,0.563691627229145,0.4633323932090814,0.340996499118269,-0.758781690551539,1.0000000000000002,-0.43042516966138866,-0.25025335465276544,-0.5600844822797411,-0.7989155303201609,-0.38715700447095514,-0.7627663743146194,-0.36181060207259885,-0.3574955870843155,-0.5111404824889254,-0.32926261121676625,blues
-0.7346602469090342,-0.6100457443766918,-0.449648140565472,-0.3107941259094915,0.9727865226624797,0.3372516410309352,-0.003403027620827892,-0.461859609156128,-0.18385483481138554,0.10576372774029008,-0.08162395893898178,-0.43995521435682905,0.352739970668968,-0.620531528620098,0.10217575009573499,-0.3397027376502665,0.014266902025502765,-0.3091783850957798,0.5164460244228749,-0.514268231313271,-0.9936460463101013,0.6099900435661696,0.33373422680069076,0.42028136541849337,-1.0,-0.2486164306451617,-0.538055567562272,-0.09707768166511332,-1.0,-0.6076700216062758,-0.595265696049813,-0.7743952647932948,-0.2026437908927572,-0.5156042042236636,-0.10128173256114587,-0.3993338711026184,blues
-0.8529961426217285,-0.6589975803045243,-0.688643180273873,-0.36610433243515783,0.8716105204182627,0.3620592116802044,-0.2997793966205271,-0.389116459561876,-0.6302080428356294,0.0022230102971843024,0.1177122756975264,-0.4318320177730781,0.3854331778094958,-0.3850598943399106,-0.1920274158993343,0.0497245587100974,-0.1373057330889719,0.10372387766577429,0.4997818416096028,-0.05307170792644467,-0.0740178104256472,-0.14155794720625003,0.43861992733444194,0.30042249709224533,-0.5454019780836195,0.48586874889743337,-0.2742728828548801,0.004402884558650344,-0.32811519726112753,-0.6326416604894222,-0.1500960581346954,-0.6806525543768118,-0.15752582250360575,-0.24260502014235907,-0.03153668375688468,-0.49588310309719286,blues
-0.7785551862865141,-0.611801860312903,-0.6193144344641428,-0.17451560203056438,0.9948844604680245,0.25615214819417753,-0.2208653638735132,-0.25402922178712883,-0.48996349799517835,0.3312172853072972,0.05034907741483652,-0.3330550548547707,0.6054153663716454,-0.5167126966725004,0.12634381187963062,-0.4514464014885188,-0.01026358647237708,-0.33275267182771817,0.5407613291366345,-0.40293391693430847,-0.3992610235226435,0.36392924168828356,0.35577372053846423,0.1434959387644099,-0.756679370947678,-0.3644065620910846,-0.44087184346142816,0.05261259818261621,-0.7271153709663299,-0.41972451974911107,-0.5902753217333802,-0.6742938004322155,-0.5891645078641755,-0.36050000066663435,-0.318799870767621,-0.5538982545913291,blues
-0.7878349889065852,-0.8123241809002082,-0.5092960675736785,-0.3746631832579801,0.8388649169024438,0.33319126962183665,-0.078497298036873,-0.4321600330687695,-0.3009835090263445,0.14526361874647908,-0.020659428894584053,-0.35336118402101524,0.3055904201968682,-0.38811286608316165,-0.03808664079691737,-0.27957687172842993,-0.013500014360688393,-0.21054796093624417,0.6478491252502308,-0.3681363088436165,-0.4608300562644484,0.540256833095228,0.4525390341425152,-0.18683807467817326,-0.8844169419477004,-0.2732774525396031,0.02625149941618138,0.4624450682819403,-0.4886025942816208,-0.5644132240174006,-0.5971472018979176,-0.7992666560746536,-0.4714575756451387,-0.26232156480748414,-0.24346517532790873,-0.4846602894335841,blues
-0.7372195575522681,-0.7825010462034203,-0.44483987754758947,-0.3142870378537981,0.9769806820436155,0.27459108634774676,-0.045751074354758225,-0.2969346392791883,-0.2403740680833658,0.30875092026806494,0.06077974288140431,-0.3510150991885749,0.3323493901971937,-0.5522234011875262,-0.10803352573343267,-0.510998959241166,-0.22440478253945395,-0.44190741128853117,0.5690845421054646,-0.20684440439628604,-0.9699422880999822,0.015351862981550113,0.4398523960465833,-0.08291499913350853,-0.9718751769821923,-0.2826531375385657,-0.30894711949918785,0.16629117525582693,-0.6173953878533259,-0.5669901514314238,-0.23426429551001615,-0.6834368546828116,-0.5071506400447718,-0.25302059023802936,-0.3795587584188249,-0.597176186983924,blues
-0.8508971396481408,-0.8153123392752465,-0.6816226069916586,-0.41483729001213265,0.9718582721309659,0.3774364572224367,-0.2754053603999236,-0.41454503970164347,-0.5961973463228413,-0.019638915295815185,0.0706355612666063,-0.33624186679377677,0.40114197572211147,-0.7035678152474412,0.06064031180051288,-0.3353345060413635,0.06799973349818564,-0.5074873273789942,0.5133554184976308,-0.3989376173880109,-0.4116507615418816,0.3648285159327527,0.31902893609563154,-0.3010771183296461,-0.8663483930062839,-0.22821644222504078,-0.634447289789974,-0.09536571283759687,-0.7658888822251189,-0.4788368016006139,-0.5522032031584482,-0.6602080195633933,-0.34930225188095787,-0.2896428352012135,-0.2577401443700997,-0.24749011996489356,blues
-0.7541220551816836,-0.7268962564334005,-0.7063981569196739,-0.3673456672048324,0.6001796102972357,0.010675751509991116,-0.4531932109620409,-0.33569055276818593,-0.6119012648657358,0.11933433315298259,-0.0643558728207454,-0.3354407586726066,0.3665264248236589,0.12497155053576359,-0.03779998937832296,-0.5005470909339766,0.21376140813141442,-0.15983195271026052,0.3566170771863585,0.17195426320770513,0.07830388823218751,0.18877950172053315,0.29666573814837505,0.4814655566893675,-0.0340079902961507,0.02184363428019842,-0.4356534397383117,-0.21173714660657095,-0.20876245669333338,-0.6281097138271078,-0.43011954976993816,-0.6731495569089918,0.029627824883463105,-0.4046577762889243,-0.3473260482532003,-0.08481849221902227,blues
